Station_No,date,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity,hour,day_of_week,hour_sin,hour_cos,PM2.5_lag1,PM2.5_roll3
1,2021-02-23 23:00:00,0.1943953004766712,0.2443474571851404,0.2399942925917308,0.2891150803853658,0.2444217686351905,0.5570536007275522,0.4167024292192434,0.596194868838282,23,1,0.3705904774487392,0.982962913144534,0.2653958474388705,0.2645059478813347
3,2021-02-23 23:00:00,0.0,0.2069770261959891,0.6642606245242795,0.3468292018935556,0.3212925170357197,0.5751354296848645,0.4135267359734831,0.6011338521764198,23,1,0.3705904774487392,0.982962913144534,0.2210319230869718,0.2208656854073862
2,2021-02-23 23:00:00,0.1641114964843574,0.2224040734780144,0.3277448811487194,0.3486441113749452,0.1272789115573966,0.5485037815406234,0.4024547249854011,0.6151820890170079,23,1,0.3705904774487392,0.982962913144534,0.2390809023567504,0.2384580375934318
4,2021-02-24 00:00:00,0.1485711233950666,0.2105534339066445,0.2058928443703001,0.3551172885252349,0.1140136054349476,0.507070042647267,0.0079821474565242,0.0,0,2,0.5,1.0,0.2249196823160993,0.2249939680044096
3,2021-02-24 00:00:00,0.0,0.1908831909524861,0.2738103730600337,0.3467082079281297,0.1527891156390292,0.5090430778326649,0.4126684403763914,0.6070913808013838,0,2,0.5,1.0,0.2069770261959891,0.2062973800784824
5,2021-02-24 00:00:00,0.1479851364996038,0.211583924359501,0.2482699578685532,0.3549554590964775,0.1344217687002537,0.5031239722764711,0.4094069179314061,0.6109926010954166,0,2,0.5,1.0,0.2242225859349074,0.2260548750178542
2,2021-02-24 00:00:00,0.1458990230448718,0.2047341940445869,0.3153313832552917,0.3605015199866907,0.1261224489795918,0.5478461030952864,0.4009956229338247,0.6213510137791871,0,2,0.5,1.0,0.2224040734780144,0.2220730566264506
1,2021-02-24 00:00:00,0.1714363329940764,0.2248590652948199,0.238852821535608,0.2891150803853658,0.243945578303585,0.5820453796923881,0.4150716677392621,0.602306140098011,0,2,0.5,1.0,0.2443474571851404,0.2448674566396103
3,2021-02-24 01:00:00,0.0,0.1810632236307085,0.271812798700916,0.3531813850784192,0.1529931972716823,0.5090430778326649,0.4111235086106126,0.6121841068895936,1,2,0.6294095225512604,0.982962913144534,0.1908831909524861,0.1929744802597279
2,2021-02-24 01:00:00,0.1358669270401422,0.1946111414891167,0.3056288791692189,0.3693340794627868,0.1273469387755102,0.5491614599859604,0.3993648614538434,0.6265590467569905,1,2,0.6294095225512604,0.982962913144534,0.2047341940445869,0.207249803003906
1,2021-02-24 01:00:00,0.1583688247259931,0.2116142329610663,0.234572305020633,0.2891150803853658,0.2479591836734694,0.5879644852485819,0.4148141791116324,0.6075333909484002,1,2,0.6294095225512604,0.982962913144534,0.2248590652948199,0.2269402518136755
5,2021-02-24 01:00:00,0.1382811931225805,0.2015517972450242,0.2462723835094355,0.3549554590964775,0.1354421768635191,0.5024662938311341,0.407776156451425,0.6162967233208417,1,2,0.6294095225512604,0.982962913144534,0.211583924359501,0.2124527691798109
4,2021-02-24 01:00:00,0.1383749510061654,0.200672849618143,0.2001854890024627,0.3648573027420258,0.1138775510204081,0.5090430778326649,0.0079821474565242,0.0,1,2,0.6294095225512604,0.982962913144534,0.2105534339066445,0.2120486552802956
5,2021-02-24 02:00:00,0.1332417055965807,0.1957628659845319,0.2528358421366559,0.3549554590964775,0.1354421768635191,0.5004932586457361,0.4057162474303866,0.6206591717497838,2,2,0.75,0.9330127018922194,0.2015517972450242,0.202966195863019
1,2021-02-24 02:00:00,0.1557084440672975,0.2096744862797633,0.2434187058037108,0.2891150803853658,0.2515646257780476,0.5899375204339798,0.4124109517487617,0.6118381858748919,2,2,0.75,0.9330127018922194,0.2116142329610663,0.2153825948452165
3,2021-02-24 02:00:00,0.0,0.1793053282496502,0.2756652635643936,0.3597755561941348,0.1544217687002537,0.5090430778326649,0.409664406559036,0.6166810800807149,2,2,0.75,0.9330127018922194,0.1810632236307085,0.1837505809442816
2,2021-02-24 02:00:00,0.135058265092057,0.191731829977802,0.3144752799522967,0.3753837777340855,0.1294557823201544,0.5504768167260213,0.3974766113462324,0.6313827232055348,2,2,0.75,0.9330127018922194,0.1946111414891167,0.1970257218371685
4,2021-02-24 02:00:00,0.1353512585046292,0.1980663151572134,0.2074623670779203,0.3709070010133244,0.1165986394630115,0.5083853993873277,0.0079821474565242,0.0,2,2,0.75,0.9330127018922194,0.200672849618143,0.2030975328940003
4,2021-02-24 03:00:00,0.1323158463115939,0.1939746621292042,0.2101733608852752,0.368124139808527,0.1178231292589299,0.5090430778326649,0.0079821474565242,0.0,3,2,0.8535533905932737,0.8535533905932737,0.1980663151572134,0.1975712756348535
3,2021-02-24 03:00:00,0.0,0.1764563253944561,0.2776628379235112,0.3574766708510413,0.1557142857142857,0.5090430778326649,0.4078619861656272,0.6207744787546844,3,2,0.8535533905932737,0.8535533905932737,0.1793053282496502,0.1789416257582716
2,2021-02-24 03:00:00,0.1316947001306785,0.1902164029910082,0.322893629127489,0.3756257656649375,0.1308843537487258,0.5485037815406234,0.3960175092946558,0.6356875180167195,3,2,0.8535533905932737,0.8535533905932737,0.191731829977802,0.1921864581526423
5,2021-02-24 03:00:00,0.1328783937537402,0.195096078023054,0.2622529784696011,0.3549554590964775,0.1374149659936238,0.5004932586457361,0.4041713156646076,0.6250408379360047,3,2,0.8535533905932737,0.8535533905932737,0.1957628659845319,0.1974702470842034
1,2021-02-24 03:00:00,0.1516885738505062,0.204431108756339,0.2389955054339779,0.2891150803853658,0.2476190476913401,0.5879644852485819,0.4105227021561277,0.6160276736811762,3,2,0.8535533905932737,0.8535533905932737,0.2096744862797633,0.2085732759990562
2,2021-02-24 04:00:00,0.1278975048961911,0.1851851851329871,0.3256046228912319,0.3727219104947141,0.1324489795918367,0.5485037815406234,0.394215088901247,0.6398001345632749,4,2,0.9330127018922192,0.75,0.1902164029910082,0.1890444727005991
3,2021-02-24 04:00:00,0.0,0.1752742922974756,0.2775201540687534,0.3557222583523647,0.1561224489795918,0.5090430778326649,0.4070036905685354,0.6247525704237533,4,2,0.9330127018922192,0.75,0.1764563253944561,0.1770119819805273
4,2021-02-24 04:00:00,0.1291515169495211,0.1922773837148699,0.2175929228591026,0.3653412786037297,0.1187755102040816,0.5110161130180628,0.0079821474565242,0.0,4,2,0.9330127018922192,0.75,0.1939746621292042,0.1947727870004292
1,2021-02-24 04:00:00,0.1475866653713106,0.2024004364521913,0.2348576727737607,0.2891150803853658,0.2470748298596803,0.5879644852485819,0.409664406559036,0.6202555972326319,4,2,0.9330127018922192,0.75,0.204431108756339,0.2055020104960979
5,2021-02-24 04:00:00,0.1278389062277403,0.1902770200122875,0.2613968751666061,0.3549554590964775,0.138231292524236,0.5031239722764711,0.4036563384093479,0.629134236609974,4,2,0.9330127018922192,0.75,0.195096078023054,0.1937119880066245
5,2021-02-24 05:00:00,0.1278975048961911,0.1902467115925735,0.2652493400300836,0.3549554590964775,0.1327210884426034,0.5064123642019298,0.4029697022406608,0.6326703180167196,5,2,0.982962913144534,0.6294095225512604,0.1902770200122875,0.1918732698759717
1,2021-02-24 05:00:00,0.1473874298423233,0.2011274777323662,0.2302917885056579,0.2891150803853658,0.2451020408163265,0.5879644852485819,0.4090635995895739,0.6236187181320266,5,2,0.982962913144534,0.6294095225512604,0.2024004364521913,0.2026530076469655
2,2021-02-24 05:00:00,0.1264442573841922,0.1837303751674728,0.320325319218504,0.3696970613590647,0.1314285714285714,0.5485037815406234,0.3941292591870446,0.6434130873450562,5,2,0.982962913144534,0.6294095225512604,0.1851851851329871,0.1863773210971561
3,2021-02-24 05:00:00,0.0,0.1728193004806701,0.2750945280145262,0.3516084635278816,0.1551700680344401,0.5090430778326649,0.4062312246856461,0.6282502162006343,5,2,0.982962913144534,0.6294095225512604,0.1752742922974756,0.1748499727242006
4,2021-02-24 05:00:00,0.1291397971877036,0.1923076923164351,0.2064635799201675,0.3605620169694036,0.1171428571428571,0.5090430778326649,0.0079821474565242,0.0,5,2,0.982962913144534,0.6294095225512604,0.1922773837148699,0.192853246053503
1,2021-02-24 06:00:00,0.1500712499543356,0.2032490756593585,0.2368552471764904,0.2891150803853658,0.2502040816326531,0.5978296611755716,0.4076903272521999,0.6273469780340157,6,2,1.0,0.5,0.2011274777323662,0.2022589966146387
2,2021-02-24 06:00:00,0.1297492236068016,0.1865490694756569,0.3100520795825638,0.3698180553244907,0.1288435374221952,0.5524498519114193,0.3924126685078384,0.6471029115018738,6,2,1.0,0.5,0.1837303751674728,0.1851548765920389
3,2021-02-24 06:00:00,0.0,0.1755167606371848,0.272668902003911,0.3516084635278816,0.1551020408163265,0.5136468266487979,0.4052012701751268,0.6319016047275873,6,2,1.0,0.5,0.1728193004806701,0.1745367844717768
5,2021-02-24 06:00:00,0.1299250196824723,0.1910044249950448,0.2519797388336609,0.3549554590964775,0.1361224489795918,0.5064123642019298,0.4015106001890844,0.6363409244162582,6,2,1.0,0.5,0.1902467115925735,0.1905093855333019
4,2021-02-24 06:00:00,0.1341089662834352,0.1950354610017746,0.2020403795068226,0.3594125742978569,0.1174829931900496,0.5090430778326649,0.0079821474565242,0.0,6,2,1.0,0.5,0.1923076923164351,0.1932068456776932
3,2021-02-24 07:00:00,0.0,0.1839425350147273,0.2748091602613985,0.3662487333444245,0.1559183673469387,0.5346925352428379,0.4064887133132757,0.6352262899971174,7,2,0.982962913144534,0.3705904774487397,0.1755167606371848,0.1774261987108608
5,2021-02-24 07:00:00,0.1410470513563602,0.1996726677668518,0.2619676107164734,0.3549554590964775,0.1354421768635191,0.5189082537596544,0.4023688952711988,0.6393389065436725,7,2,0.982962913144534,0.3705904774487397,0.1910044249950448,0.1936412681181567
1,2021-02-24 07:00:00,0.1652483111304675,0.2143116930448405,0.2411357636914654,0.2891150803853658,0.2511564625127416,0.6267675105112033,0.4092352590179788,0.6304218314211589,7,2,0.982962913144534,0.3705904774487397,0.2032490756593585,0.2062294154788551
2,2021-02-24 07:00:00,0.1412697264089826,0.1977329210855489,0.3129057572446765,0.3830668945386349,0.1300680272181136,0.560999671098348,0.3956741909528236,0.6499855866243875,7,2,0.982962913144534,0.3705904774487397,0.1865490694756569,0.1893374552428929
4,2021-02-24 07:00:00,0.147656983801579,0.2087955386528821,0.2018976956084527,0.3735083712699829,0.1185714285714285,0.5235120025757874,0.0079821474565242,0.0,7,2,0.982962913144534,0.3705904774487397,0.1950354610017746,0.1987128973236973
1,2021-02-24 08:00:00,0.2352737479158609,0.2855064557322016,0.2862238709534614,0.2891150803853658,0.2453741497321564,0.5984873396209086,0.408977770390349,0.6319016047275873,8,2,0.9330127018922194,0.2500000000000001,0.2143116930448405,0.2343557414788002
2,2021-02-24 08:00:00,0.2120921054509622,0.2631084439108524,0.3447242633538618,0.3557222583523647,0.1274149659936238,0.5656034197638676,0.3960175092946558,0.6504660325165754,8,2,0.9330127018922194,0.2500000000000001,0.1977329210855489,0.215796811490686
