date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
2021-03-04 19:00:00,4,29.52666667,13.67,30.29563333,672.702,40.3689,340.6,29.23333333,58.65333333
2021-03-04 20:00:00,4,24.08833333,11.66,24.63565,626.289,36.9813,324.4433333,29.22333333,58.00666667
2021-03-04 21:00:00,4,21.8,10.66166667,24.17761667,590.763,35.72663333,314.4,29.23166667,58.19666667
2021-03-04 22:00:00,4,23.12166667,11.43833333,26.23876667,595.729,37.0754,314.4,29.21166667,59.16
2021-03-04 23:00:00,4,25.17666667,12.42166667,27.31841667,588.471,38.04776667,314.4,29.215,60.62166667
2021-03-05 00:00:00,4,26.02,12.74166667,27.97275,552.945,41.15306667,311.3433333,29.165,62.16333333
2021-03-05 01:00:00,4,27.74,13.61,28.82338333,552.181,41.93723333,310.47,29.10833333,63.33166667
2021-03-05 02:00:00,4,29.19,14.21666667,29.15055,552.372,42.18816667,299.1166667,29.05,64.37
2021-03-05 03:00:00,4,29.74666667,14.48333333,27.97275,568.989,40.58846667,296.9333333,29.0,65.14
2021-03-05 04:00:00,4,28.46333333,14.08166667,28.49621667,582.55,40.61983333,297.37,28.91166667,66.28
2021-03-05 05:00:00,4,29.485,14.27666667,29.77216667,608.144,41.4981,300.4266667,28.85333333,66.64333333
2021-03-05 06:00:00,4,32.82166667,15.37333333,30.98268333,659.905,43.0978,313.09,28.75833333,66.70166667
2021-03-05 07:00:00,4,44.8,19.76166667,30.52465,722.171,41.27853333,307.4133333,28.45,66.34666667
2021-03-05 08:00:00,4,47.61071429,18.88928571,30.4265,605.9475,40.53021429,264.8071429,28.15535714,62.1875
2021-03-05 09:00:00,4,34.62424242,13.94242424,10.94521212,508.06,24.69412121,258.8242424,29.53030303,51.0
2021-03-05 10:00:00,4,34.245,16.735,9.553266667,502.712,16.21656667,245.4066667,28.29833333,51.94166667
2021-03-05 11:00:00,4,47.12166667,22.62833333,32.42221667,981.358,39.08286667,239.73,27.21833333,57.3
2021-03-05 12:00:00,4,53.97,25.91166667,31.96418333,957.101,40.77666667,259.38,27.29333333,57.925
2021-03-05 13:00:00,4,47.01166667,22.90166667,26.8931,777.179,38.3928,262.8733333,27.48166667,56.69
2021-03-05 14:00:00,4,23.425,12.48333333,26.40235,753.304,37.8282,263.31,27.56166667,56.40333333
2021-03-05 15:00:00,4,30.115,14.97833333,26.66408333,821.109,37.8282,262.0,27.60833333,57.01
2021-03-05 16:00:00,4,41.825,20.35666667,22.70536667,729.429,36.73036667,263.7466667,27.79333333,55.195
2021-03-05 17:00:00,4,42.50166667,19.935,30.75366667,721.598,40.52573333,273.3533333,27.97833333,56.995
2021-03-05 18:00:00,4,32.045,14.85666667,29.2487,709.183,40.2748,299.1166667,28.81166667,57.83833333
2021-03-05 19:00:00,4,27.59333333,13.24333333,26.76223333,698.869,38.1105,314.4,28.91333333,59.50166667
2021-03-05 20:00:00,4,24.54333333,11.75166667,25.38813333,678.432,38.64373333,313.5266667,28.98666667,60.375
2021-03-05 21:00:00,4,23.08833333,11.10333333,24.57021667,677.477,38.4869,315.71,29.01333333,60.7
